Threshold,suffix,ratio,offset,order,recursive
0.9,CHEMBL3979_EC50_fp_MACCS,0.8333333333333334,0.1,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_RDKIT,0.8947368421052632,0.1,increasing_sum,False
0.9,CHEMBL264_Ki_fp_ECFP,0.9523809523809523,0.1,increasing_sum,False
0.9,CHEMBL234_Ki_fp_MACCS,0.8037243150684932,0.1,increasing_sum,False
0.9,CHEMBL1871_Ki_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL1871_Ki_fp_MACCS,0.9157894736842105,0.1,increasing_sum,False
0.9,CHEMBL4616_EC50_fp_RDKIT,0.9415807560137457,0.1,increasing_sum,False
0.9,CHEMBL218_EC50_fp_MACCS,0.9171171171171171,0.1,increasing_sum,False
0.9,CHEMBL236_Ki_fp_RDKIT,0.9806777428090463,0.1,increasing_sum,False
0.9,CHEMBL2047_EC50_fp_ECFP,0.6666666666666666,0.1,increasing_sum,False
0.9,CHEMBL262_Ki_fp_MACCS,0.9724137931034482,0.1,increasing_sum,False
0.9,CHEMBL238_Ki_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_MACCS,0.8979118329466357,0.1,increasing_sum,False
0.9,CHEMBL218_EC50_fp_RDKIT,0.8198970840480274,0.1,increasing_sum,False
0.9,CHEMBL237_Ki_fp_RDKIT,0.993294560383168,0.1,increasing_sum,False
0.9,CHEMBL2047_EC50_fp_MACCS,0.9602803738317757,0.1,increasing_sum,False
0.9,CHEMBL235_EC50_fp_ECFP,0.8,0.1,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_RDKIT,0.8491484184914841,0.1,increasing_sum,False
0.9,CHEMBL264_Ki_fp_RDKIT,0.9030837004405287,0.1,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_MACCS,0.9152542372881356,0.1,increasing_sum,False
0.9,CHEMBL231_Ki_fp_RDKIT,0.9642857142857143,0.1,increasing_sum,False
0.9,CHEMBL219_Ki_fp_RDKIT,0.8653061224489796,0.1,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL287_Ki_fp_ECFP,0.9333333333333333,0.1,increasing_sum,False
0.9,CHEMBL214_Ki_fp_MACCS,0.8240149094781682,0.1,increasing_sum,False
0.9,CHEMBL233_Ki_fp_MACCS,0.8711772665764547,0.1,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_ECFP,0.3333333333333333,0.1,increasing_sum,False
0.9,CHEMBL2034_Ki_fp_MACCS,0.832967032967033,0.1,increasing_sum,False
0.9,CHEMBL2147_Ki_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL204_Ki_fp_RDKIT,0.8887775551102205,0.1,increasing_sum,False
0.9,CHEMBL2147_Ki_fp_MACCS,0.846684350132626,0.1,increasing_sum,False
0.9,CHEMBL2034_Ki_fp_ECFP,-1.0,0.1,increasing_sum,False
0.9,CHEMBL204_Ki_fp_ECFP,0.85,0.1,increasing_sum,False
0.9,CHEMBL2971_Ki_fp_MACCS,0.975609756097561,0.1,increasing_sum,False
0.9,CHEMBL237_EC50_fp_MACCS,0.9272189349112426,0.1,increasing_sum,False
0.9,CHEMBL4616_EC50_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL237_Ki_fp_MACCS,0.8162180126287804,0.1,increasing_sum,False
0.9,CHEMBL219_Ki_fp_ECFP,0.9583333333333334,0.1,increasing_sum,False
0.9,CHEMBL244_Ki_fp_RDKIT,0.9492242595204513,0.1,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_RDKIT,0.9908256880733946,0.1,increasing_sum,False
0.9,CHEMBL239_EC50_fp_ECFP,0.8214285714285714,0.1,increasing_sum,False
0.9,CHEMBL237_Ki_fp_ECFP,0.9473684210526315,0.1,increasing_sum,False
0.9,CHEMBL228_Ki_fp_RDKIT,0.9427312775330396,0.1,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_MACCS,0.8165869218500797,0.1,increasing_sum,False
0.9,CHEMBL237_EC50_fp_RDKIT,0.9657520115535383,0.1,increasing_sum,False
0.9,CHEMBL239_EC50_fp_RDKIT,0.9491525423728814,0.1,increasing_sum,False
0.9,CHEMBL234_Ki_fp_ECFP,0.7758620689655172,0.1,increasing_sum,False
0.9,CHEMBL233_Ki_fp_RDKIT,0.9909300538047656,0.1,increasing_sum,False
0.9,CHEMBL264_Ki_fp_MACCS,0.774331550802139,0.1,increasing_sum,False
0.9,CHEMBL236_Ki_fp_ECFP,0.8405797101449275,0.1,increasing_sum,False
0.9,CHEMBL233_Ki_fp_ECFP,0.9433962264150944,0.1,increasing_sum,False
0.9,CHEMBL231_Ki_fp_ECFP,1.0,0.1,increasing_sum,False
0.9,CHEMBL287_Ki_fp_RDKIT,0.9501661129568106,0.1,increasing_sum,False
0.9,CHEMBL2971_Ki_fp_RDKIT,0.9825,0.1,increasing_sum,False
0.9,CHEMBL2971_Ki_fp_ECFP,0.3333333333333333,0.1,increasing_sum,False
0.9,CHEMBL214_Ki_fp_ECFP,0.9583333333333334,0.1,increasing_sum,False
0.9,CHEMBL214_Ki_fp_RDKIT,0.9268004722550177,0.1,increasing_sum,False
0.9,CHEMBL234_Ki_fp_RDKIT,0.887905604719764,0.1,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_MACCS,0.991492652745553,0.2,increasing_sum,False
0.9,CHEMBL238_Ki_fp_MACCS,0.9261744966442953,0.2,increasing_sum,False
0.9,CHEMBL262_Ki_fp_MACCS,0.9770114942528736,0.2,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_RDKIT,0.9606557377049181,0.2,increasing_sum,False
0.9,CHEMBL228_Ki_fp_MACCS,0.8640576725025747,0.2,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL3979_EC50_fp_RDKIT,0.9508196721311475,0.2,increasing_sum,False
0.9,CHEMBL4616_EC50_fp_RDKIT,0.9003436426116839,0.2,increasing_sum,False
0.9,CHEMBL2034_Ki_fp_RDKIT,0.9862132352941176,0.2,increasing_sum,False
0.9,CHEMBL1871_Ki_fp_RDKIT,0.8693693693693694,0.2,increasing_sum,False
0.9,CHEMBL237_EC50_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL239_EC50_fp_MACCS,0.9023231256599789,0.2,increasing_sum,False
0.9,CHEMBL204_Ki_fp_ECFP,0.95,0.2,increasing_sum,False
0.9,CHEMBL234_Ki_fp_ECFP,0.9655172413793104,0.2,increasing_sum,False
0.9,CHEMBL218_EC50_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_MACCS,0.9942196531791907,0.2,increasing_sum,False
0.9,CHEMBL235_EC50_fp_MACCS,0.8445723684210527,0.2,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_MACCS,0.96,0.2,increasing_sum,False
0.9,CHEMBL262_Ki_fp_RDKIT,0.9896907216494846,0.2,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_RDKIT,0.8421052631578947,0.2,increasing_sum,False
0.9,CHEMBL219_Ki_fp_ECFP,0.9375,0.2,increasing_sum,False
0.9,CHEMBL231_Ki_fp_MACCS,0.918918918918919,0.2,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_ECFP,-1.0,0.2,increasing_sum,False
0.9,CHEMBL287_Ki_fp_ECFP,0.9333333333333333,0.2,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL238_Ki_fp_RDKIT,0.981203007518797,0.2,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_RDKIT,0.8421052631578947,0.2,increasing_sum,False
0.9,CHEMBL1871_Ki_fp_MACCS,0.9421052631578948,0.2,increasing_sum,False
0.9,CHEMBL4616_EC50_fp_MACCS,0.9953300124533001,0.2,increasing_sum,False
0.9,CHEMBL239_EC50_fp_RDKIT,0.9457627118644067,0.2,increasing_sum,False
0.9,CHEMBL218_EC50_fp_MACCS,0.8414414414414414,0.2,increasing_sum,False
0.9,CHEMBL236_Ki_fp_MACCS,0.783732057416268,0.2,increasing_sum,False
0.9,CHEMBL4616_EC50_fp_ECFP,0.9166666666666666,0.2,increasing_sum,False
0.9,CHEMBL239_EC50_fp_ECFP,0.8928571428571429,0.2,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_RDKIT,0.9172749391727494,0.2,increasing_sum,False
0.9,CHEMBL231_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL2047_EC50_fp_RDKIT,0.9427792915531336,0.2,increasing_sum,False
0.9,CHEMBL3979_EC50_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL3979_EC50_fp_MACCS,0.9253968253968254,0.2,increasing_sum,False
0.9,CHEMBL1871_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL2971_Ki_fp_MACCS,0.983739837398374,0.2,increasing_sum,False
0.9,CHEMBL228_Ki_fp_ECFP,0.9642857142857143,0.2,increasing_sum,False
0.9,CHEMBL234_Ki_fp_MACCS,0.8685787671232876,0.2,increasing_sum,False
0.9,CHEMBL244_Ki_fp_RDKIT,0.9501645510108133,0.2,increasing_sum,False
0.9,CHEMBL4203_Ki_fp_MACCS,0.8813559322033898,0.2,increasing_sum,False
0.9,CHEMBL235_EC50_fp_RDKIT,0.8964497041420119,0.2,increasing_sum,False
0.9,CHEMBL1862_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL218_EC50_fp_RDKIT,0.9777015437392796,0.2,increasing_sum,False
0.9,CHEMBL237_Ki_fp_MACCS,0.8860086407444334,0.2,increasing_sum,False
0.9,CHEMBL4005_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL236_Ki_fp_ECFP,0.9565217391304348,0.2,increasing_sum,False
0.9,CHEMBL262_Ki_fp_ECFP,-1.0,0.2,increasing_sum,False
0.9,CHEMBL2047_EC50_fp_MACCS,0.9836448598130841,0.2,increasing_sum,False
0.9,CHEMBL2047_EC50_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL244_Ki_fp_ECFP,0.9714285714285714,0.2,increasing_sum,False
0.9,CHEMBL219_Ki_fp_RDKIT,0.9020408163265307,0.2,increasing_sum,False
0.9,CHEMBL231_Ki_fp_RDKIT,0.9183673469387755,0.2,increasing_sum,False
0.9,CHEMBL2034_Ki_fp_MACCS,0.9714285714285714,0.2,increasing_sum,False
0.9,CHEMBL287_Ki_fp_MACCS,0.9401709401709402,0.2,increasing_sum,False
0.9,CHEMBL238_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL235_EC50_fp_ECFP,0.85,0.2,increasing_sum,False
0.9,CHEMBL2034_Ki_fp_ECFP,-1.0,0.2,increasing_sum,False
0.9,CHEMBL237_EC50_fp_RDKIT,0.9985558077161131,0.2,increasing_sum,False
0.9,CHEMBL2147_Ki_fp_MACCS,0.9729442970822281,0.2,increasing_sum,False
0.9,CHEMBL4792_Ki_fp_MACCS,0.8537252221462748,0.2,increasing_sum,False
0.9,CHEMBL2971_Ki_fp_RDKIT,1.0,0.2,increasing_sum,False
0.9,CHEMBL228_Ki_fp_RDKIT,0.9515418502202643,0.2,increasing_sum,False
0.9,CHEMBL237_EC50_fp_MACCS,0.9887573964497042,0.2,increasing_sum,False
0.9,CHEMBL2147_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL2835_Ki_fp_RDKIT,0.9847094801223242,0.2,increasing_sum,False
0.9,CHEMBL264_Ki_fp_RDKIT,0.9779735682819384,0.2,increasing_sum,False
0.9,CHEMBL2971_Ki_fp_ECFP,1.0,0.2,increasing_sum,False
0.9,CHEMBL214_Ki_fp_RDKIT,0.9338842975206612,0.2,increasing_sum,False
0.9,CHEMBL204_Ki_fp_MACCS,0.8775845093534624,0.2,increasing_sum,False
0.9,CHEMBL2147_Ki_fp_RDKIT,0.976545842217484,0.2,increasing_sum,False
0.9,CHEMBL214_Ki_fp_MACCS,0.7835463258785943,0.2,increasing_sum,False
0.9,CHEMBL287_Ki_fp_RDKIT,0.9767441860465116,0.2,increasing_sum,False
0.9,CHEMBL237_Ki_fp_ECFP,0.9736842105263158,0.2,increasing_sum,False
0.9,CHEMBL233_Ki_fp_MACCS,0.7788903924221922,0.2,increasing_sum,False
0.9,CHEMBL219_Ki_fp_MACCS,0.8660027161611589,0.2,increasing_sum,False
0.9,CHEMBL236_Ki_fp_RDKIT,0.9447412720485984,0.2,increasing_sum,False
0.9,CHEMBL244_Ki_fp_MACCS,0.8949267192784668,0.2,increasing_sum,False
0.9,CHEMBL234_Ki_fp_RDKIT,0.93952802359882,0.2,increasing_sum,False
0.9,CHEMBL264_Ki_fp_ECFP,0.873015873015873,0.2,increasing_sum,False
0.9,CHEMBL214_Ki_fp_ECFP,0.8611111111111112,0.2,increasing_sum,False
0.9,CHEMBL204_Ki_fp_RDKIT,0.9418837675350702,0.2,increasing_sum,False
0.9,CHEMBL233_Ki_fp_ECFP,0.9811320754716981,0.2,increasing_sum,False
