fingerprint_type,threshold,cluster_index,cliff_nmols,smooth_nmols,cliff_p_mean,cliff_p_std,smooth_p_mean,smooth_p_std
MACCS,0.6000000000000001,0,822,36,2.484922312041381,1.4496158296917703,0.47399675970721433,0.2751743912235874
MACCS,0.6000000000000001,1,554,27,1.2272036364752443,1.0852669923355718,3.0144698838228976,0.23664652273629072
MACCS,0.6000000000000001,2,405,21,2.201410980075935,1.3022644497788567,3.808705891779786,0.31704435086711724
MACCS,0.6000000000000001,3,319,17,1.1973931005544514,1.1009977323696454,3.378660414060679,0.31741280878001304
MACCS,0.6000000000000001,4,171,17,2.6635293348331137,0.9734367617183751,3.254236152376166,0.30650407998475226
MACCS,0.6000000000000001,5,160,16,2.3648266129087903,1.0501178532332835,3.7334940850324205,0.2234093227219845
MACCS,0.6000000000000001,6,130,16,2.78997876105917,1.3770523033116304,0.2857122740455655,0.18184976188210197
MACCS,0.6000000000000001,7,127,16,1.1323857831713282,1.048852571317313,4.523009886175468,0.2182704751430215
MACCS,0.6000000000000001,8,114,15,3.1866390764959243,1.2159736383358577,0.36529897116846816,0.29610372542025537
MACCS,0.6000000000000001,9,99,14,1.0292904654194437,0.8053024473899499,0.4884783653044944,0.26632659920024615
MACCS,0.7000000000000001,0,361,38,1.8351094724412984,1.355227862935339,0.47749091614238565,0.29016000644422824
MACCS,0.7000000000000001,1,273,36,3.490217624969159,1.0303487060483985,0.42806115181653803,0.2479899354133782
MACCS,0.7000000000000001,2,193,24,1.2230935275951933,1.1043406607873243,0.49798464382597035,0.2750904945716333
MACCS,0.7000000000000001,3,141,22,1.4064534826364035,1.2177450278274558,3.031629886303914,0.2257448027795285
MACCS,0.7000000000000001,4,120,22,0.7701056036151838,0.7409761614590145,3.810305962124979,0.31235109903826014
MACCS,0.7000000000000001,5,100,20,1.015284922745445,0.8120619574038155,3.7027019099007035,0.17643941468653113
MACCS,0.7000000000000001,6,92,17,2.1030149563193516,1.168134503585876,0.39601579915461327,0.27152067605056945
MACCS,0.7000000000000001,7,88,16,1.3918178589426324,1.1569829565055056,3.6958720260575717,0.2806673256726824
MACCS,0.7000000000000001,8,79,16,2.8649888525771625,1.4778984275464115,4.523009886175468,0.2182704751430215
MACCS,0.7000000000000001,9,78,15,1.2269264578550116,1.2880613534021037,0.532237448339685,0.2519525638547561
MACCS,0.8,0,119,37,1.788475404237423,1.4225549601785636,0.442189846366934,0.23974159818755458
MACCS,0.8,1,102,21,3.7960228433451326,1.0020117230202785,3.808705891779786,0.31704435086711724
MACCS,0.8,2,91,17,0.785438842003031,0.756101302444941,0.40468434665107117,0.3002673860468734
MACCS,0.8,3,80,17,3.015788529742905,1.145466924686836,0.48392843191792706,0.338887447756566
MACCS,0.8,4,77,17,1.6654810941280604,0.9684670462458284,3.254236152376166,0.30650407998475226
MACCS,0.8,5,71,16,0.675000632058789,0.5807260531296656,3.6958720260575717,0.2806673256726824
MACCS,0.8,6,69,16,1.2303361265095107,1.0077698372286443,0.540394972298553,0.24598936255052978
MACCS,0.8,7,68,16,2.288186673196677,1.4439151246745499,3.040103152412706,0.22149232398751292
MACCS,0.8,8,66,16,1.0050011537299364,0.8283874521954009,4.523009886175468,0.2182704751430215
MACCS,0.8,9,64,16,1.209958198066283,0.8639319692600087,3.848718071209213,0.25073250801990704
MACCS,0.9,0,40,22,3.9256742580703303,0.47198439131414616,3.8300716967421966,0.3248609093955997
MACCS,0.9,1,36,16,2.360980442658887,0.8543765806290976,0.5837773042018078,0.23240003882037094
MACCS,0.9,2,35,16,1.2043640124677462,0.9785876892419297,3.6958720260575717,0.2806673256726824
MACCS,0.9,3,33,16,1.3543457979457794,0.9083156914091894,3.2598781188692127,0.30719235420190616
MACCS,0.9,4,32,15,2.35013149731584,0.7883068049187002,3.818532078688921,0.24071893770524821
MACCS,0.9,5,32,14,3.694611112582202,0.352146838590014,0.5162132705095451,0.30583118893703787
MACCS,0.9,6,32,13,2.062205853172303,0.6469201726180625,3.024541553480726,0.2665451151488761
MACCS,0.9,7,28,13,1.691133362001848,0.9701497885412916,0.7114297778376872,0.308938788568036
MACCS,0.9,8,25,12,2.0499106379347936,1.0067742240454192,0.550909629610348,0.27955935399635967
MACCS,0.9,9,24,11,2.0187647627381664,0.780914608704161,3.788403399194648,0.20790507002913203
RDKIT,0.3,0,3097,57,2.0547515353339905,1.3978758933706916,0.4409243878061255,0.28428743813541585
RDKIT,0.4,0,1223,41,1.631122694810608,1.2992885080785859,0.43010327365236506,0.272719701848675
RDKIT,0.4,1,432,28,2.2416591701649375,1.3350696389814618,3.0764807980814255,0.22885590383660015
RDKIT,0.4,2,269,24,2.8402636218976642,1.530868718281731,0.3171002203518423,0.23039485561092105
RDKIT,0.4,3,254,23,1.1901561243193797,1.1172761037903876,3.665197863731662,0.22111394713933732
RDKIT,0.4,4,203,22,2.478258930539644,1.1231310583831418,0.4189080918954195,0.24200917052279602
RDKIT,0.4,5,198,20,2.1506522028948787,1.315183513553576,0.48555762735152463,0.27902609275585805
RDKIT,0.4,6,136,19,2.348361490747085,0.9230863367539948,4.439564625103341,0.256266410357459
RDKIT,0.4,7,122,18,3.6218661012082776,0.8453140202191105,0.658504394298521,0.26737757716510047
RDKIT,0.4,8,104,18,2.7658628074477134,1.4370743264715264,0.4021327841416118,0.23394740423545582
RDKIT,0.4,9,71,16,2.4672628080144174,1.050652481400627,1.517778858055085,0.22769214539586405
RDKIT,0.5,0,497,41,1.0165992637127796,1.0376535348078082,0.43010327365236506,0.272719701848675
RDKIT,0.5,1,257,39,3.688933327366425,0.9120011855383815,0.3198487512603459,0.21789499338812676
RDKIT,0.5,2,206,28,1.6917447703464767,1.049102311314488,3.5876565776183846,0.23141891956460758
RDKIT,0.5,3,193,27,1.277160271839315,0.9804798275988517,3.0850505298616904,0.22860120728742941
RDKIT,0.5,4,184,22,1.850837853082705,1.4287358090352391,1.3226850614243895,0.28068825557145777
RDKIT,0.5,5,182,21,2.1090582607195043,1.136842722981983,0.456961393495754,0.22931976313563565
RDKIT,0.5,6,174,21,1.0293977709389994,0.7955010722785564,4.009904161021824,0.23232843681960838
RDKIT,0.5,7,115,20,2.67631408955569,0.9100849039461446,0.48555762735152463,0.27902609275585805
RDKIT,0.5,8,102,19,2.6021330985435593,0.7443824107967241,4.417343120713921,0.2793207632992473
RDKIT,0.5,9,95,18,2.807672513355227,0.8954039047812722,4.526243602884833,0.22835534061775123
RDKIT,0.6000000000000001,0,515,41,1.1075655922021586,1.082826344033544,0.43010327365236506,0.272719701848675
RDKIT,0.6000000000000001,1,219,38,3.743804782027603,0.8791212636925146,0.4144597908020406,0.22605944740765
RDKIT,0.6000000000000001,2,179,31,2.1337607631376,1.1316579083644824,3.592239487141644,0.22908649810810566
RDKIT,0.6000000000000001,3,170,27,1.0488512050382879,0.7866292660616916,3.0850505298616904,0.22860120728742941
RDKIT,0.6000000000000001,4,134,23,1.773720252429887,1.045509725452481,0.2874089255845311,0.1850187605187863
RDKIT,0.6000000000000001,5,98,22,2.5407048554582325,0.8911265219148974,1.3226850614243895,0.28068825557145777
RDKIT,0.6000000000000001,6,86,20,2.663857085491891,0.7642226397877163,0.48555762735152463,0.27902609275585805
RDKIT,0.6000000000000001,7,74,19,1.9369337166102718,1.3836817321395414,4.417343120713921,0.2793207632992473
RDKIT,0.6000000000000001,8,69,18,2.612591730735808,1.0110139851296187,0.658504394298521,0.26737757716510047
RDKIT,0.6000000000000001,9,68,17,2.9325326067303235,0.9025181545796696,0.33580709030677275,0.30798062856512215
RDKIT,0.7000000000000001,0,289,60,0.7805052801647627,0.7009509013023912,0.43740667626372826,0.2782610348393868
RDKIT,0.7000000000000001,1,159,28,3.777267257917698,0.8777257145256561,3.0764807980814255,0.22885590383660015
RDKIT,0.7000000000000001,2,109,26,2.487669702755245,0.9975280079684605,0.34952025166014916,0.25859042973473584
RDKIT,0.7000000000000001,3,98,24,1.0818361573040318,1.0136481339956003,0.36667729657469,0.2267422151924264
RDKIT,0.7000000000000001,4,90,22,0.7990285414713852,0.5349241289247412,3.6210156912523748,0.2152456488261462
RDKIT,0.7000000000000001,5,71,18,1.468640486626245,1.1133845898097914,0.658504394298521,0.26737757716510047
RDKIT,0.7000000000000001,6,62,18,2.231508846948987,0.8241855585562297,4.4438888911636605,0.2626131328433082
RDKIT,0.7000000000000001,7,61,17,2.829795024254514,0.7315957152688917,0.42642100526496013,0.22629759951720443
RDKIT,0.7000000000000001,8,54,16,1.4516969167099374,1.0330601050402515,0.5316525293984757,0.24396253909860868
RDKIT,0.7000000000000001,9,49,16,2.9238596595201543,0.8277866373946923,1.517778858055085,0.22769214539586405
RDKIT,0.8,0,158,41,0.8221537892098064,0.7561769439916896,0.43010327365236506,0.272719701848675
RDKIT,0.8,1,58,27,1.2579412860967278,1.059205748633905,3.0850505298616904,0.22860120728742941
RDKIT,0.8,2,56,26,1.5893870786480648,1.1140739295286297,0.3800201330569769,0.23570180685670086
RDKIT,0.8,3,52,25,2.5788845234452107,0.8878994076711191,4.523091800005146,0.21328437304840275
RDKIT,0.8,4,49,21,4.068161156390901,0.645596975169495,4.478380974797988,0.23895532170697215
RDKIT,0.8,5,49,20,3.8415394418139845,0.6022304120267722,4.006805268707611,0.2376418773653284
RDKIT,0.8,6,42,19,1.1259463976106598,0.9117940476456646,0.47133040480831573,0.27911457197437173
RDKIT,0.8,7,42,17,0.6562328847898555,0.7495041908848137,0.6384164174925516,0.26159630251840726
RDKIT,0.8,8,38,16,1.440430772068322,0.7948661599426107,0.5316525293984757,0.24396253909860868
RDKIT,0.8,9,36,16,3.766727341910315,0.39156976917468056,1.517778858055085,0.22769214539586405
RDKIT,0.9,0,59,23,0.847284590833834,0.5254406273546209,4.510447602265628,0.24651705122837214
RDKIT,0.9,1,45,20,1.35034472607081,0.8623078599038496,0.48499503504490404,0.26628279502399044
RDKIT,0.9,2,43,18,3.9321084550835748,0.5073482833124758,0.44472399695426745,0.23250927206906563
RDKIT,0.9,3,42,16,1.3377916133395598,1.0948148383448635,0.4920303924150941,0.2907985408540177
RDKIT,0.9,4,35,16,2.514420992228578,0.9165059392296521,0.44381757646156683,0.23399021466779488
RDKIT,0.9,5,25,15,0.9766348369054972,0.8373637390478061,0.532237448339685,0.2519525638547561
RDKIT,0.9,6,25,15,4.444645651536744,0.3253629152586112,4.081476049925209,0.23545537743584452
RDKIT,0.9,7,24,14,0.7991493210113134,0.5686646756642024,3.4062805488739643,0.2956766756011034
RDKIT,0.9,8,22,14,0.8062376048990796,0.5979370369310486,0.5171441923831853,0.2562574115979472
RDKIT,0.9,9,22,13,0.5679900326473707,0.36516047882236463,1.2597858497079963,0.32994881259310954
